Hora,Vía,Cantidad de Vehículos
00:36,Entrada_Oeste_C,0
00:36,Salida_Oeste_C,3
00:36,Entrada_Sur_C,0
00:36,Salida_Sur_C,9
00:36,Entrada_Sur_D,15
00:36,Salida_Sur_D,2
00:36,Entrada_Este_D,14
00:36,Salida_Este_D,2
00:36,Via_AE_BO,1
00:36,Via_BO_AE,13
00:36,Via_AS_CN,16
00:36,Via_CN_AS,1
00:36,Via_BS_DN,11
00:36,Via_DN_BS,6
00:36,Via_DO_CE,10
00:36,Via_CE_DO,10
00:37,Entrada_Norte_A,1
00:37,Salida_Norte_A,3
00:37,Entrada_Oeste_A,11
00:37,Salida_Oeste_A,0
00:37,Entrada_Norte_B,15
00:37,Salida_Norte_B,14
00:37,Entrada_Este_B,13
00:37,Salida_Este_B,3
00:37,Entrada_Oeste_C,9
00:37,Salida_Oeste_C,3
00:37,Entrada_Sur_C,9
00:37,Salida_Sur_C,3
00:37,Entrada_Sur_D,11
00:37,Salida_Sur_D,5
00:37,Entrada_Este_D,8
00:37,Salida_Este_D,16
00:37,Via_AE_BO,7
00:37,Via_BO_AE,16
00:37,Via_AS_CN,8
00:37,Via_CN_AS,0
00:37,Via_BS_DN,17
00:37,Via_DN_BS,8
00:37,Via_DO_CE,5
00:37,Via_CE_DO,12
00:38,Entrada_Norte_A,14
00:38,Salida_Norte_A,7
00:38,Entrada_Oeste_A,0
00:38,Salida_Oeste_A,2
00:38,Entrada_Norte_B,7
00:38,Salida_Norte_B,17
00:38,Entrada_Este_B,1
00:38,Salida_Este_B,5
00:38,Entrada_Oeste_C,10
00:38,Salida_Oeste_C,4
00:38,Entrada_Sur_C,11
00:38,Salida_Sur_C,3
00:38,Entrada_Sur_D,7
00:38,Salida_Sur_D,11
00:38,Entrada_Este_D,16
00:38,Salida_Este_D,18
00:38,Via_AE_BO,16
00:38,Via_BO_AE,7
00:38,Via_AS_CN,4
00:38,Via_CN_AS,8
00:38,Via_BS_DN,12
00:38,Via_DN_BS,4
00:38,Via_DO_CE,16
00:38,Via_CE_DO,1
00:39,Entrada_Norte_A,18
00:39,Salida_Norte_A,6
00:39,Entrada_Oeste_A,0
00:39,Salida_Oeste_A,10
00:39,Entrada_Norte_B,0
00:39,Salida_Norte_B,2
00:39,Entrada_Este_B,0
00:39,Salida_Este_B,4
00:39,Entrada_Oeste_C,12
00:39,Salida_Oeste_C,0
00:39,Entrada_Sur_C,4
00:39,Salida_Sur_C,13
00:39,Entrada_Sur_D,18
00:39,Salida_Sur_D,5
00:39,Entrada_Este_D,18
00:39,Salida_Este_D,2
00:39,Via_AE_BO,6
00:39,Via_BO_AE,3
00:39,Via_AS_CN,13
00:39,Via_CN_AS,12
00:39,Via_BS_DN,18
00:39,Via_DN_BS,8
00:39,Via_DO_CE,0
00:39,Via_CE_DO,15
00:40,Entrada_Norte_A,4
00:40,Salida_Norte_A,6
00:40,Entrada_Oeste_A,11
00:40,Salida_Oeste_A,1
00:40,Entrada_Norte_B,6
00:40,Salida_Norte_B,13
00:40,Entrada_Este_B,18
00:40,Salida_Este_B,17
00:40,Entrada_Oeste_C,7
00:40,Salida_Oeste_C,11
00:40,Entrada_Sur_C,18
00:40,Salida_Sur_C,0
00:40,Entrada_Sur_D,5
00:40,Salida_Sur_D,18
00:40,Entrada_Este_D,11
00:40,Salida_Este_D,16
00:40,Via_AE_BO,17
00:40,Via_BO_AE,6
00:40,Via_AS_CN,2
00:40,Via_CN_AS,14
00:40,Via_BS_DN,18
00:40,Via_DN_BS,5
00:40,Via_DO_CE,8
00:40,Via_CE_DO,14
00:41,Entrada_Norte_A,15
00:41,Salida_Norte_A,8
00:41,Entrada_Oeste_A,16
00:41,Salida_Oeste_A,16
00:41,Entrada_Norte_B,7
00:41,Salida_Norte_B,8
00:41,Entrada_Este_B,3
00:41,Salida_Este_B,8
00:41,Entrada_Oeste_C,8
00:41,Salida_Oeste_C,4
00:41,Entrada_Sur_C,10
00:41,Salida_Sur_C,10
00:41,Entrada_Sur_D,9
00:41,Salida_Sur_D,4
00:41,Entrada_Este_D,6
00:41,Salida_Este_D,5
00:41,Via_AE_BO,5
00:41,Via_BO_AE,10
00:41,Via_AS_CN,4
00:41,Via_CN_AS,4
00:41,Via_BS_DN,14
00:41,Via_DN_BS,13
00:41,Via_DO_CE,15
00:41,Via_CE_DO,14
00:42,Entrada_Norte_A,10
00:42,Salida_Norte_A,12
00:42,Entrada_Oeste_A,16
00:42,Salida_Oeste_A,5
00:42,Entrada_Norte_B,1
00:42,Salida_Norte_B,12
00:42,Entrada_Este_B,1
00:42,Salida_Este_B,8
00:42,Entrada_Oeste_C,5
00:42,Salida_Oeste_C,1
00:42,Entrada_Sur_C,7
00:42,Salida_Sur_C,2
00:42,Entrada_Sur_D,3
00:42,Salida_Sur_D,15
00:42,Entrada_Este_D,11
00:42,Salida_Este_D,8
00:42,Via_AE_BO,6
00:42,Via_BO_AE,11
00:42,Via_AS_CN,2
00:42,Via_CN_AS,0
00:42,Via_BS_DN,3
00:42,Via_DN_BS,10
00:42,Via_DO_CE,18
00:42,Via_CE_DO,11
00:43,Entrada_Norte_A,5
00:43,Salida_Norte_A,12
00:43,Entrada_Oeste_A,14
00:43,Salida_Oeste_A,13
00:43,Entrada_Norte_B,3
00:43,Salida_Norte_B,5
00:43,Entrada_Este_B,9
00:43,Salida_Este_B,4
00:43,Entrada_Oeste_C,1
00:43,Salida_Oeste_C,2
00:43,Entrada_Sur_C,11
00:43,Salida_Sur_C,16
00:43,Entrada_Sur_D,12
00:43,Salida_Sur_D,16
00:43,Entrada_Este_D,14
00:43,Salida_Este_D,7
00:43,Via_AE_BO,16
00:43,Via_BO_AE,10
00:43,Via_AS_CN,10
00:43,Via_CN_AS,16
00:43,Via_BS_DN,6
00:43,Via_DN_BS,11
00:43,Via_DO_CE,7
00:43,Via_CE_DO,17
00:44,Entrada_Norte_A,2
00:44,Salida_Norte_A,16
00:44,Entrada_Oeste_A,15
00:44,Salida_Oeste_A,15
00:44,Entrada_Norte_B,1
00:44,Salida_Norte_B,12
00:44,Entrada_Este_B,13
00:44,Salida_Este_B,1
00:44,Entrada_Oeste_C,1
00:44,Salida_Oeste_C,16
00:44,Entrada_Sur_C,13
00:44,Salida_Sur_C,11
00:44,Entrada_Sur_D,11
00:44,Salida_Sur_D,8
00:44,Entrada_Este_D,18
00:44,Salida_Este_D,1
00:44,Via_AE_BO,4
00:44,Via_BO_AE,10
00:44,Via_AS_CN,4
00:44,Via_CN_AS,9
00:44,Via_BS_DN,4
00:44,Via_DN_BS,13
00:44,Via_DO_CE,16
00:44,Via_CE_DO,1
00:45,Entrada_Norte_A,14
00:45,Salida_Norte_A,14
00:45,Entrada_Oeste_A,0
00:45,Salida_Oeste_A,6
00:45,Entrada_Norte_B,1
00:45,Salida_Norte_B,1
00:45,Entrada_Este_B,13
00:45,Salida_Este_B,16
00:45,Entrada_Oeste_C,12
00:45,Salida_Oeste_C,3
00:45,Entrada_Sur_C,16
00:45,Salida_Sur_C,3
00:45,Entrada_Sur_D,9
00:45,Salida_Sur_D,13
00:45,Entrada_Este_D,18
00:45,Salida_Este_D,1
00:45,Via_AE_BO,7
00:45,Via_BO_AE,6
00:45,Via_AS_CN,13
00:45,Via_CN_AS,9
00:45,Via_BS_DN,4
00:45,Via_DN_BS,17
00:45,Via_DO_CE,12
00:45,Via_CE_DO,10
00:46,Entrada_Norte_A,16
00:46,Salida_Norte_A,7
00:46,Entrada_Oeste_A,10
00:46,Salida_Oeste_A,15
00:46,Entrada_Norte_B,0
00:46,Salida_Norte_B,13
00:46,Entrada_Este_B,2
00:46,Salida_Este_B,0
00:46,Entrada_Oeste_C,2
00:46,Salida_Oeste_C,14
00:46,Entrada_Sur_C,10
00:46,Salida_Sur_C,16
00:46,Entrada_Sur_D,11
00:46,Salida_Sur_D,6
00:46,Entrada_Este_D,14
00:46,Salida_Este_D,11
00:46,Via_AE_BO,2
00:46,Via_BO_AE,9
00:46,Via_AS_CN,14
00:46,Via_CN_AS,16
00:46,Via_BS_DN,18
00:46,Via_DN_BS,9
00:46,Via_DO_CE,14
00:46,Via_CE_DO,11
00:47,Entrada_Norte_A,6
00:47,Salida_Norte_A,14
00:47,Entrada_Oeste_A,16
00:47,Salida_Oeste_A,8
00:47,Entrada_Norte_B,4
00:47,Salida_Norte_B,0
00:47,Entrada_Este_B,7
00:47,Salida_Este_B,7
00:47,Entrada_Oeste_C,0
00:47,Salida_Oeste_C,11
00:47,Entrada_Sur_C,18
00:47,Salida_Sur_C,3
00:47,Entrada_Sur_D,6
00:47,Salida_Sur_D,10
00:47,Entrada_Este_D,2
00:47,Salida_Este_D,14
00:47,Via_AE_BO,14
00:47,Via_BO_AE,14
00:47,Via_AS_CN,5
00:47,Via_CN_AS,15
00:47,Via_BS_DN,7
00:47,Via_DN_BS,0
00:47,Via_DO_CE,17
00:47,Via_CE_DO,5
00:48,Entrada_Norte_A,13
00:48,Salida_Norte_A,9
00:48,Entrada_Oeste_A,5
00:48,Salida_Oeste_A,10
00:48,Entrada_Norte_B,3
00:48,Salida_Norte_B,0
00:48,Entrada_Este_B,7
00:48,Salida_Este_B,7
00:48,Entrada_Oeste_C,17
00:48,Salida_Oeste_C,2
00:48,Entrada_Sur_C,11
00:48,Salida_Sur_C,3
00:48,Entrada_Sur_D,12
00:48,Salida_Sur_D,0
00:48,Entrada_Este_D,7
00:48,Salida_Este_D,16
00:48,Via_AE_BO,3
00:48,Via_BO_AE,5
00:48,Via_AS_CN,7
00:48,Via_CN_AS,10
00:48,Via_BS_DN,13
00:48,Via_DN_BS,1
00:48,Via_DO_CE,12
00:48,Via_CE_DO,13
00:49,Entrada_Norte_A,9
00:49,Salida_Norte_A,12
00:49,Entrada_Oeste_A,18
00:49,Salida_Oeste_A,6
00:49,Entrada_Norte_B,1
00:49,Salida_Norte_B,5
00:49,Entrada_Este_B,15
00:49,Salida_Este_B,7
00:49,Entrada_Oeste_C,5
00:49,Salida_Oeste_C,14
00:49,Entrada_Sur_C,8
00:49,Salida_Sur_C,8
00:49,Entrada_Sur_D,3
00:49,Salida_Sur_D,17
00:49,Entrada_Este_D,8
00:49,Salida_Este_D,4
00:49,Via_AE_BO,5
00:49,Via_BO_AE,6
00:49,Via_AS_CN,14
00:49,Via_CN_AS,12
00:49,Via_BS_DN,4
00:49,Via_DN_BS,7
00:49,Via_DO_CE,13
00:49,Via_CE_DO,9
00:50,Entrada_Norte_A,3
00:50,Salida_Norte_A,7
00:50,Entrada_Oeste_A,6
00:50,Salida_Oeste_A,16
00:50,Entrada_Norte_B,7
00:50,Salida_Norte_B,18
00:50,Entrada_Este_B,10
00:50,Salida_Este_B,8
00:50,Entrada_Oeste_C,2
00:50,Salida_Oeste_C,7
00:50,Entrada_Sur_C,18
00:50,Salida_Sur_C,10
00:50,Entrada_Sur_D,10
00:50,Salida_Sur_D,9
00:50,Entrada_Este_D,15
00:50,Salida_Este_D,16
00:50,Via_AE_BO,16
00:50,Via_BO_AE,17
00:50,Via_AS_CN,9
00:50,Via_CN_AS,7
00:50,Via_BS_DN,15
00:50,Via_DN_BS,2
00:50,Via_DO_CE,8
00:50,Via_CE_DO,1
00:51,Entrada_Norte_A,16
00:51,Salida_Norte_A,9
00:51,Entrada_Oeste_A,8
00:51,Salida_Oeste_A,9
00:51,Entrada_Norte_B,15
00:51,Salida_Norte_B,3
00:51,Entrada_Este_B,14
00:51,Salida_Este_B,18
00:51,Entrada_Oeste_C,5
00:51,Salida_Oeste_C,1
00:51,Entrada_Sur_C,11
00:51,Salida_Sur_C,14
00:51,Entrada_Sur_D,6
00:51,Salida_Sur_D,7
00:51,Entrada_Este_D,15
00:51,Salida_Este_D,10
00:51,Via_AE_BO,13
00:51,Via_BO_AE,11
00:51,Via_AS_CN,16
00:51,Via_CN_AS,15
00:51,Via_BS_DN,6
00:51,Via_DN_BS,12
00:51,Via_DO_CE,6
00:51,Via_CE_DO,4
00:52,Entrada_Norte_A,15
00:52,Salida_Norte_A,2
00:52,Entrada_Oeste_A,9
00:52,Salida_Oeste_A,18
00:52,Entrada_Norte_B,2
00:52,Salida_Norte_B,16
00:52,Entrada_Este_B,9
00:52,Salida_Este_B,11
00:52,Entrada_Oeste_C,7
00:52,Salida_Oeste_C,1
00:52,Entrada_Sur_C,0
00:52,Salida_Sur_C,18
00:52,Entrada_Sur_D,0
00:52,Salida_Sur_D,10
00:52,Entrada_Este_D,16
00:52,Salida_Este_D,11
00:52,Via_AE_BO,10
00:52,Via_BO_AE,6
00:52,Via_AS_CN,3
00:52,Via_CN_AS,0
00:52,Via_BS_DN,7
00:52,Via_DN_BS,2
00:52,Via_DO_CE,11
00:52,Via_CE_DO,16
00:53,Entrada_Norte_A,4
00:53,Salida_Norte_A,8
00:53,Entrada_Oeste_A,18
00:53,Salida_Oeste_A,2
00:53,Entrada_Norte_B,9
00:53,Salida_Norte_B,18
00:53,Entrada_Este_B,5
00:53,Salida_Este_B,12
00:53,Entrada_Oeste_C,16
00:53,Salida_Oeste_C,12
00:53,Entrada_Sur_C,5
00:53,Salida_Sur_C,14
00:53,Entrada_Sur_D,1
00:53,Salida_Sur_D,0
00:53,Entrada_Este_D,1
00:53,Salida_Este_D,3
00:53,Via_AE_BO,1
00:53,Via_BO_AE,2
00:53,Via_AS_CN,3
00:53,Via_CN_AS,17
00:53,Via_BS_DN,5
00:53,Via_DN_BS,16
00:53,Via_DO_CE,12
00:53,Via_CE_DO,3
00:54,Entrada_Norte_A,17
00:54,Salida_Norte_A,14
00:54,Entrada_Oeste_A,16
00:54,Salida_Oeste_A,12
00:54,Entrada_Norte_B,13
00:54,Salida_Norte_B,15
00:54,Entrada_Este_B,11
00:54,Salida_Este_B,15
00:54,Entrada_Oeste_C,0
00:54,Salida_Oeste_C,16
00:54,Entrada_Sur_C,9
00:54,Salida_Sur_C,17
00:54,Entrada_Sur_D,11
00:54,Salida_Sur_D,3
00:54,Entrada_Este_D,10
00:54,Salida_Este_D,10
00:54,Via_AE_BO,0
00:54,Via_BO_AE,1
00:54,Via_AS_CN,2
00:54,Via_CN_AS,11
00:54,Via_BS_DN,10
00:54,Via_DN_BS,12
00:54,Via_DO_CE,17
00:54,Via_CE_DO,17
00:55,Entrada_Norte_A,8
00:55,Salida_Norte_A,10
00:55,Entrada_Oeste_A,16
00:55,Salida_Oeste_A,18
00:55,Entrada_Norte_B,16
00:55,Salida_Norte_B,4
00:55,Entrada_Este_B,3
00:55,Salida_Este_B,7
00:55,Entrada_Oeste_C,17
00:55,Salida_Oeste_C,4
00:55,Entrada_Sur_C,14
00:55,Salida_Sur_C,15
00:55,Entrada_Sur_D,2
00:55,Salida_Sur_D,14
00:55,Entrada_Este_D,6
00:55,Salida_Este_D,13
00:55,Via_AE_BO,9
00:55,Via_BO_AE,0
00:55,Via_AS_CN,9
00:55,Via_CN_AS,16
00:55,Via_BS_DN,6
00:55,Via_DN_BS,5
00:55,Via_DO_CE,16
00:55,Via_CE_DO,7
00:56,Entrada_Norte_A,11
00:56,Salida_Norte_A,7
00:56,Entrada_Oeste_A,6
00:56,Salida_Oeste_A,10
00:56,Entrada_Norte_B,18
00:56,Salida_Norte_B,16
00:56,Entrada_Este_B,1
00:56,Salida_Este_B,10
00:56,Entrada_Oeste_C,9
00:56,Salida_Oeste_C,8
00:56,Entrada_Sur_C,0
00:56,Salida_Sur_C,10
00:56,Entrada_Sur_D,10
00:56,Salida_Sur_D,8
00:56,Entrada_Este_D,0
00:56,Salida_Este_D,16
00:56,Via_AE_BO,12
00:56,Via_BO_AE,9
00:56,Via_AS_CN,16
00:56,Via_CN_AS,1
00:56,Via_BS_DN,7
00:56,Via_DN_BS,11
00:56,Via_DO_CE,12
00:56,Via_CE_DO,14
00:57,Entrada_Norte_A,3
00:57,Salida_Norte_A,8
00:57,Entrada_Oeste_A,8
00:57,Salida_Oeste_A,2
00:57,Entrada_Norte_B,3
00:57,Salida_Norte_B,16
00:57,Entrada_Este_B,0
00:57,Salida_Este_B,9
00:57,Entrada_Oeste_C,3
00:57,Salida_Oeste_C,6
00:57,Entrada_Sur_C,18
00:57,Salida_Sur_C,18
00:57,Entrada_Sur_D,2
00:57,Salida_Sur_D,9
00:57,Entrada_Este_D,1
00:57,Salida_Este_D,0
00:57,Via_AE_BO,18
00:57,Via_BO_AE,0
00:57,Via_AS_CN,1
00:57,Via_CN_AS,15
00:57,Via_BS_DN,1
00:57,Via_DN_BS,16
00:57,Via_DO_CE,17
00:57,Via_CE_DO,17
00:58,Entrada_Norte_A,15
00:58,Salida_Norte_A,1
00:58,Entrada_Oeste_A,15
00:58,Salida_Oeste_A,9
00:58,Entrada_Norte_B,11
00:58,Salida_Norte_B,1
00:58,Entrada_Este_B,18
00:58,Salida_Este_B,10
00:58,Entrada_Oeste_C,18
00:58,Salida_Oeste_C,8
00:58,Entrada_Sur_C,5
00:58,Salida_Sur_C,15
00:58,Entrada_Sur_D,9
00:58,Salida_Sur_D,3
00:58,Entrada_Este_D,7
00:58,Salida_Este_D,18
00:58,Via_AE_BO,12
00:58,Via_BO_AE,13
00:58,Via_AS_CN,4
00:58,Via_CN_AS,9
00:58,Via_BS_DN,14
00:58,Via_DN_BS,3
00:58,Via_DO_CE,11
00:58,Via_CE_DO,13
00:59,Entrada_Norte_A,2
00:59,Salida_Norte_A,3
00:59,Entrada_Oeste_A,10
00:59,Salida_Oeste_A,13
00:59,Entrada_Norte_B,6
00:59,Salida_Norte_B,5
00:59,Entrada_Este_B,18
00:59,Salida_Este_B,2
00:59,Entrada_Oeste_C,9
00:59,Salida_Oeste_C,15
00:59,Entrada_Sur_C,14
00:59,Salida_Sur_C,5
00:59,Entrada_Sur_D,6
00:59,Salida_Sur_D,5
00:59,Entrada_Este_D,9
00:59,Salida_Este_D,11
00:59,Via_AE_BO,7
00:59,Via_BO_AE,13
00:59,Via_AS_CN,15
00:59,Via_CN_AS,17
00:59,Via_BS_DN,14
00:59,Via_DN_BS,1
00:59,Via_DO_CE,7
00:59,Via_CE_DO,8
01:00,Entrada_Norte_A,18
01:00,Salida_Norte_A,10
01:00,Entrada_Oeste_A,15
01:00,Salida_Oeste_A,7
01:00,Entrada_Norte_B,7
01:00,Salida_Norte_B,6
01:00,Entrada_Este_B,11
01:00,Salida_Este_B,7
01:00,Entrada_Oeste_C,11
01:00,Salida_Oeste_C,0
01:00,Entrada_Sur_C,14
01:00,Salida_Sur_C,4
01:00,Entrada_Sur_D,10
01:00,Salida_Sur_D,12
01:00,Entrada_Este_D,14
01:00,Salida_Este_D,15
01:00,Via_AE_BO,0
01:00,Via_BO_AE,18
01:00,Via_AS_CN,13
01:00,Via_CN_AS,2
01:00,Via_BS_DN,17
01:00,Via_DN_BS,7
01:00,Via_DO_CE,7
01:00,Via_CE_DO,5
01:01,Entrada_Norte_A,16
01:01,Salida_Norte_A,7
01:01,Entrada_Oeste_A,7
01:01,Salida_Oeste_A,11
01:01,Entrada_Norte_B,0
01:01,Salida_Norte_B,16
01:01,Entrada_Este_B,4
01:01,Salida_Este_B,11
01:01,Entrada_Oeste_C,3
01:01,Salida_Oeste_C,10
01:01,Entrada_Sur_C,16
01:01,Salida_Sur_C,1
01:01,Entrada_Sur_D,15
01:01,Salida_Sur_D,5
01:01,Entrada_Este_D,13
01:01,Salida_Este_D,7
01:01,Via_AE_BO,7
01:01,Via_BO_AE,7
01:01,Via_AS_CN,8
01:01,Via_CN_AS,3
01:01,Via_BS_DN,5
01:01,Via_DN_BS,6
01:01,Via_DO_CE,16
01:01,Via_CE_DO,10
01:02,Entrada_Norte_A,12
01:02,Salida_Norte_A,2
01:02,Entrada_Oeste_A,5
01:02,Salida_Oeste_A,7
01:02,Entrada_Norte_B,1
01:02,Salida_Norte_B,2
01:02,Entrada_Este_B,18
01:02,Salida_Este_B,18
01:02,Entrada_Oeste_C,17
01:02,Salida_Oeste_C,13
01:02,Entrada_Sur_C,18
01:02,Salida_Sur_C,8
01:02,Entrada_Sur_D,0
01:02,Salida_Sur_D,18
01:02,Entrada_Este_D,7
01:02,Salida_Este_D,6
01:02,Via_AE_BO,6
01:02,Via_BO_AE,1
01:02,Via_AS_CN,15
01:02,Via_CN_AS,0
01:02,Via_BS_DN,3
01:02,Via_DN_BS,7
01:02,Via_DO_CE,15
01:02,Via_CE_DO,1
01:03,Entrada_Norte_A,2
01:03,Salida_Norte_A,10
01:03,Entrada_Oeste_A,10
01:03,Salida_Oeste_A,17
01:03,Entrada_Norte_B,18
01:03,Salida_Norte_B,1
01:03,Entrada_Este_B,18
01:03,Salida_Este_B,12
01:03,Entrada_Oeste_C,12
01:03,Salida_Oeste_C,13
01:03,Entrada_Sur_C,7
01:03,Salida_Sur_C,7
01:03,Entrada_Sur_D,7
01:03,Salida_Sur_D,10
01:03,Entrada_Este_D,12
01:03,Salida_Este_D,11
01:03,Via_AE_BO,13
01:03,Via_BO_AE,7
01:03,Via_AS_CN,11
01:03,Via_CN_AS,4
01:03,Via_BS_DN,11
01:03,Via_DN_BS,14
01:03,Via_DO_CE,10
01:03,Via_CE_DO,4
01:04,Entrada_Norte_A,2
01:04,Salida_Norte_A,1
01:04,Entrada_Oeste_A,7
01:04,Salida_Oeste_A,1
01:04,Entrada_Norte_B,16
01:04,Salida_Norte_B,3
01:04,Entrada_Este_B,3
01:04,Salida_Este_B,7
01:04,Entrada_Oeste_C,12
01:04,Salida_Oeste_C,6
01:04,Entrada_Sur_C,18
01:04,Salida_Sur_C,2
01:04,Entrada_Sur_D,2
01:04,Salida_Sur_D,6
01:04,Entrada_Este_D,7
01:04,Salida_Este_D,3
01:04,Via_AE_BO,0
01:04,Via_BO_AE,11
01:04,Via_AS_CN,4
01:04,Via_CN_AS,7
01:04,Via_BS_DN,13
01:04,Via_DN_BS,7
01:04,Via_DO_CE,10
01:04,Via_CE_DO,5
01:05,Entrada_Norte_A,3
01:05,Salida_Norte_A,15
01:05,Entrada_Oeste_A,7
01:05,Salida_Oeste_A,7
01:05,Entrada_Norte_B,5
01:05,Salida_Norte_B,6
01:05,Entrada_Este_B,0
01:05,Salida_Este_B,3
01:05,Entrada_Oeste_C,6
01:05,Salida_Oeste_C,1
01:05,Entrada_Sur_C,2
01:05,Salida_Sur_C,0
01:05,Entrada_Sur_D,0
01:05,Salida_Sur_D,2
01:05,Entrada_Este_D,0
01:05,Salida_Este_D,4
01:05,Via_AE_BO,16
01:05,Via_BO_AE,12
01:05,Via_AS_CN,4
01:05,Via_CN_AS,12
01:05,Via_BS_DN,4
01:05,Via_DN_BS,4
01:05,Via_DO_CE,11
01:05,Via_CE_DO,9
01:06,Entrada_Norte_A,9
01:06,Salida_Norte_A,17
01:06,Entrada_Oeste_A,18
01:06,Salida_Oeste_A,13
01:06,Entrada_Norte_B,4
01:06,Salida_Norte_B,16
01:06,Entrada_Este_B,3
01:06,Salida_Este_B,18
01:06,Entrada_Oeste_C,2
01:06,Salida_Oeste_C,1
01:06,Entrada_Sur_C,5
01:06,Salida_Sur_C,12
01:06,Entrada_Sur_D,11
01:06,Salida_Sur_D,18
01:06,Entrada_Este_D,4
01:06,Salida_Este_D,3
01:06,Via_AE_BO,1
01:06,Via_BO_AE,15
01:06,Via_AS_CN,10
01:06,Via_CN_AS,16
01:06,Via_BS_DN,2
01:06,Via_DN_BS,10
01:06,Via_DO_CE,6
01:06,Via_CE_DO,14
01:07,Entrada_Norte_A,14
01:07,Salida_Norte_A,4
01:07,Entrada_Oeste_A,12
01:07,Salida_Oeste_A,0
01:07,Entrada_Norte_B,8
01:07,Salida_Norte_B,15
01:07,Entrada_Este_B,13
01:07,Salida_Este_B,13
01:07,Entrada_Oeste_C,6
01:07,Salida_Oeste_C,18
01:07,Entrada_Sur_C,12
01:07,Salida_Sur_C,7
01:07,Entrada_Sur_D,1
01:07,Salida_Sur_D,14
01:07,Entrada_Este_D,18
01:07,Salida_Este_D,2
01:07,Via_AE_BO,13
01:07,Via_BO_AE,15
01:07,Via_AS_CN,10
01:07,Via_CN_AS,3
01:07,Via_BS_DN,2
01:07,Via_DN_BS,6
01:07,Via_DO_CE,3
01:07,Via_CE_DO,12
01:08,Entrada_Norte_A,8
01:08,Salida_Norte_A,4
01:08,Entrada_Oeste_A,17
01:08,Salida_Oeste_A,8
01:08,Entrada_Norte_B,9
01:08,Salida_Norte_B,3
01:08,Entrada_Este_B,15
01:08,Salida_Este_B,6
01:08,Entrada_Oeste_C,15
01:08,Salida_Oeste_C,15
01:08,Entrada_Sur_C,2
01:08,Salida_Sur_C,8
01:08,Entrada_Sur_D,6
01:08,Salida_Sur_D,18
01:08,Entrada_Este_D,10
01:08,Salida_Este_D,18
01:08,Via_AE_BO,5
01:08,Via_BO_AE,10
01:08,Via_AS_CN,17
01:08,Via_CN_AS,0
01:08,Via_BS_DN,18
01:08,Via_DN_BS,8
01:08,Via_DO_CE,17
01:08,Via_CE_DO,15
01:09,Entrada_Norte_A,8
01:09,Salida_Norte_A,2
01:09,Entrada_Oeste_A,10
01:09,Salida_Oeste_A,10
01:09,Entrada_Norte_B,14
01:09,Salida_Norte_B,12
01:09,Entrada_Este_B,3
01:09,Salida_Este_B,0
01:09,Entrada_Oeste_C,11
01:09,Salida_Oeste_C,14
01:09,Entrada_Sur_C,8
01:09,Salida_Sur_C,0
01:09,Entrada_Sur_D,5
01:09,Salida_Sur_D,16
01:09,Entrada_Este_D,17
01:09,Salida_Este_D,8
01:09,Via_AE_BO,16
01:09,Via_BO_AE,13
01:09,Via_AS_CN,18
01:09,Via_CN_AS,5
01:09,Via_BS_DN,5
01:09,Via_DN_BS,13
01:09,Via_DO_CE,9
01:09,Via_CE_DO,0
01:10,Entrada_Norte_A,17
01:10,Salida_Norte_A,2
01:10,Entrada_Oeste_A,9
01:10,Salida_Oeste_A,1
01:10,Entrada_Norte_B,0
01:10,Salida_Norte_B,15
01:10,Entrada_Este_B,17
01:10,Salida_Este_B,17
01:10,Entrada_Oeste_C,17
01:10,Salida_Oeste_C,6
01:10,Entrada_Sur_C,10
01:10,Salida_Sur_C,15
01:10,Entrada_Sur_D,16
01:10,Salida_Sur_D,17
01:10,Entrada_Este_D,17
01:10,Salida_Este_D,10
01:10,Via_AE_BO,10
01:10,Via_BO_AE,12
01:10,Via_AS_CN,1
01:10,Via_CN_AS,7
01:10,Via_BS_DN,3
01:10,Via_DN_BS,17
01:10,Via_DO_CE,13
01:10,Via_CE_DO,6
01:11,Entrada_Norte_A,4
01:11,Salida_Norte_A,7
01:11,Entrada_Oeste_A,10
01:11,Salida_Oeste_A,14
01:11,Entrada_Norte_B,3
01:11,Salida_Norte_B,11
01:11,Entrada_Este_B,4
01:11,Salida_Este_B,2
01:11,Entrada_Oeste_C,3
01:11,Salida_Oeste_C,18
01:11,Entrada_Sur_C,1
01:11,Salida_Sur_C,1
01:11,Entrada_Sur_D,15
01:11,Salida_Sur_D,5
01:11,Entrada_Este_D,1
01:11,Salida_Este_D,13
01:11,Via_AE_BO,10
01:11,Via_BO_AE,4
01:11,Via_AS_CN,7
01:11,Via_CN_AS,6
01:11,Via_BS_DN,13
01:11,Via_DN_BS,9
01:11,Via_DO_CE,10
01:11,Via_CE_DO,17
01:12,Entrada_Norte_A,3
01:12,Salida_Norte_A,11
01:12,Entrada_Oeste_A,0
01:12,Salida_Oeste_A,14
01:12,Entrada_Norte_B,15
01:12,Salida_Norte_B,17
01:12,Entrada_Este_B,17
01:12,Salida_Este_B,2
01:12,Entrada_Oeste_C,11
01:12,Salida_Oeste_C,3
01:12,Entrada_Sur_C,8
01:12,Salida_Sur_C,3
01:12,Entrada_Sur_D,0
01:12,Salida_Sur_D,17
01:12,Entrada_Este_D,1
01:12,Salida_Este_D,14
01:12,Via_AE_BO,7
